"","Pop1","Pop2","Pop3","Pop4","Pop5"
"43598",0,2,2,0,0.893764106969636
"43599",0,2,2,0,0.530913377235484
"43600",0,2,2,0,0.958431425241772
"43601",0,2,2,0,0.722343937142908
"43602",0,2,2,0,0.430411330688618
"43603",0,2,2,0,0.794388661859832
"43604",0,2,2,0,0.925304112597386
"43605",0,2,2,0,0.660175586123631
"43606",0,2,2,0,0.30401052392021
"43607",0,2,2,0,0.745349186034146
"43608",0,2,2,0,0.644787797242534
"43609",0,2,2,0,0.906893377221705
"43610",0,2,2,0,0.900845868556419
"43611",0,2,2,0,0.995957052586969
"43612",0,2,2,0,0.899818813268664
"43613",0,2,2,0,0.872685629400784
"43614",0,2,2,0,0.408349324263713
"43615",0,2,2,0,0.763859358207456
"43616",0,2,2,0,0.891107840176225
"43617",0,2,2,0,0.968932984696255
"43618",0,2,2,0,0.818485341892171
"43619",0,2,2,0,0.755595592404062
"43620",0,2,2,0,0.459884326955155
"43621",0,2,2,0,0.689996751415274
"43622",0,2,2,0,0.951315810124215
"43623",0,2,2,0,0.715215263162622
"43624",0,2,2,0,0.911088281870126
"43625",0,2,2,0,0.769632002858921
"43626",0,2,2,0,0.244472035586648
"43627",0,2,2,0,0.897628848141971
"43628",0,2,2,0,0.597604862952691
"43629",0,2,2,0,0.564934312703536
"43630",0,2,2,0,0.950063817931551
"43631",0,2,2,0,0.928180842079103
"43632",0,2,2,0,0.727009702285266
"43633",0,2,2,0,0.767203102391295
"43634",0,2,2,0,0.632211423275528
"43635",0,2,2,0,0.99666501583306
"43636",0,2,2,0,0.993602222293825
"43637",0,2,2,0,0.725687590574795
"43638",0,2,2,0,0.795381070776739
"43639",0,2,2,0,0.893039455637167
"43640",0,2,2,0,0.697465433109936
"43641",0,2,2,0,0.353865107244229
"43642",0,2,2,0,0.781661230731414
"43643",0,2,2,0,0.629597179703589
"43644",0,2,2,0,0.42644531232753
"43645",0,2,2,0,0.965261984244118
"43646",0,2,2,0,0.948687850414285
"43647",0,2,2,0,0.742678614252926
"43648",0,2,2,0,0.481659218680186
"43649",0,2,2,0,0.791163619591154
"43650",0,2,2,0,0.637010138078092
"43651",0,2,2,0,0.544400755820101
"43652",0,2,2,0,0.946676703216639
"43653",0,2,2,0,0.897959222376624
"43654",0,2,2,0,0.940223275784866
"43655",0,2,2,0,0.915107546390194
"43656",0,2,2,0,0.654266905904145
"43657",0,2,2,0,0.754421764466292
"43658",0,2,2,0,0.942686082592282
"43659",0,2,2,0,0.786999695123507
"43660",0,2,2,0,0.898033944438609
"43661",0,2,2,0,0.788040597161894
"43662",0,2,2,0,0.47376992830802
"43663",0,2,2,0,0.501876951027427
"43664",0,2,2,0,0.773081999308892
"43665",0,2,2,0,0.958934544153715
"43666",0,2,2,0,0.748787305577302
"43667",0,2,2,0,0.722054561584787
"43668",0,2,2,0,0.951033136951506
"43669",0,2,2,0,0.75269265863529
"43670",0,2,2,0,0.591694649113528
"43671",0,2,2,0,0.953066847404424
"43672",0,2,2,0,0.827062787738784
"43673",0,2,2,0,0.612499450902639
"43674",0,2,2,0,0.0899881108074057
"43675",0,2,2,0,0.465323399516064
"43676",0,2,2,0,0.849399495969201
"43677",0,2,2,0,0.900495567899823
"43678",0,2,2,0,0.22636337972788
"43679",0,2,2,0,0.555040390015413
"43680",0,2,2,0,0.943790422414727
"43681",0,2,2,0,0.416558807039345
"43682",0,2,2,0,0.746869155302134
"43683",0,2,2,0,0.992385202232798
"43684",0,2,2,0,0.903057773901747
"43685",0,2,2,0,0.951510810354724
"43686",0,2,2,0,0.730104266781808
"43687",0,2,2,0,0.6849207975176
"43688",0,2,2,0,0.785766327047168
"43689",0,2,2,0,0.525652713003573
"43690",0,2,2,0,0.615213410609453
"43691",0,2,2,0,0.910840329022963
"43692",0,2,2,0,0.900098457680286
"43693",0,2,2,0,0.414052643904463
"43694",0,2,2,0,0.946038118177841
"43695",0,2,2,0,0.881874468023732
"43696",0,2,2,0,0.964131897634197
"43697",0,2,2,0,0.210956788459471
"43698",0,2,2,0,0.544386050079823
"43699",0,2,2,0,0.932068149195681
"43700",0,2,2,0,0.988412232524245
"43701",0,2,2,0,0.535460886318379
"43702",0,2,2,0,0.820021728524134
"43703",0,2,2,0,0.363409248099983
"43704",0,2,2,0,0.865565172979745
"43705",0,2,2,0,0.969609948437979
"43706",0,2,2,0,0.676574657991716
"43707",0,2,2,0,0.985829084356408
"43708",0,2,2,0,0.609570883017668
"43709",0,2,2,0,0.801327182203904
"43710",0,2,2,0,0.665540274669946
"43711",0,2,2,0,0.310574953706228
"43712",0,2,2,0,0.726849776301221
"43713",0,2,2,0,0.709370468095884
"43714",0,2,2,0,0.8503988242494
"43715",0,2,2,0,0.699789734864004
"43716",0,2,2,0,0.185183810966082
"43717",0,2,2,0,0.392689251551528
"43718",0,2,2,0,0.933554505572332
"43719",0,2,2,0,0.98662997125061
"43720",0,2,2,0,0.824323152294669
"43721",0,2,2,0,0.900291730148656
"43722",0,2,2,0,0.688864592127413
"43723",0,2,2,0,0.908128926324831
"43724",0,2,2,0,0.998638738752177
"43725",0,2,2,0,0.87907635642436
"43726",0,2,2,0,0.883105374113231
"43727",0,2,2,0,0.901544348041166
"43728",0,2,2,0,0.886554457229807
"43729",0,2,2,0,0.823646291176292
"43730",0,2,2,0,0.938503194206255
"43731",0,2,2,0,0.866894444695396
"43732",0,2,2,0,0.666173330585386
"43733",0,2,2,0,0.981868902581188
"43734",0,2,2,0,0.985698741432691
"43735",0,2,2,0,0.851546431826679
"43736",0,2,2,0,0.965967920737446
"43737",0,2,2,0,0.960702383369802
"43738",0,2,2,0,0.75192914329805
"43739",0,2,2,0,0.771182041957287
"43740",0,2,2,0,0.614129778300113
"43741",0,2,2,0,0.949072830256193
"43742",0,2,2,0,0.430191052584465
"43743",0,2,2,0,0.974448113149493
"43744",0,2,2,0,0.97031926813881
"43745",0,2,2,0,0.869307398013925
"43746",0,2,2,0,0.794872518068137
"43747",0,2,2,0,0.464957218731737
"43748",0,2,2,0,0.696398207010733
"43749",0,2,2,0,0.436334819082628
"43750",0,2,2,0,0.713372571480036
"43751",0,2,2,0,0.930890416945145
"43752",0,2,2,0,0.874472592976318
"43753",0,2,2,0,0.679432762938058
"43754",0,2,2,0,0.914827575355508
"43755",0,2,2,0,0.556021027418396
"43756",0,2,2,0,0.559820815388712
"43757",0,2,2,0,0.828892479927878
"43758",0,2,2,0,0.822064567910764
"43759",0,2,2,0,0.777195304440049
"43760",0,2,2,0,0.94829199298138
"43761",0,2,2,0,0.791553801154913
"43762",0,2,2,0,0.881819568939535
"43763",0,2,2,0,0.776600264328604
"43764",0,2,2,0,0.518953723272186
"43765",0,2,2,0,0.943343422815877
"43766",0,2,2,0,0.556448704408748
"43767",0,2,2,0,0.957847187993391
"43768",0,2,2,0,0.582715642276341
"43769",0,2,2,0,0.999352498972459
"43770",0,2,2,0,0.242979690252205
"43771",0,2,2,0,0.593511974306517
"43772",0,2,2,0,0.742304635211032
"43773",0,2,2,0,0.352853640594866
"43774",0,2,2,0,0.744561838045744
"43775",0,2,2,0,0.926140781156157
"43776",0,2,2,0,0.481834027119939
"43777",0,2,2,0,0.646794551189466
"43778",0,2,2,0,0.709052836600733
"43779",0,2,2,0,0.633523714446372
"43780",0,2,2,0,0.947541630625119
"43781",0,2,2,0,0.770815385757181
"43782",0,2,2,0,0.906290350515288
"43783",0,2,2,0,0.804777217001445
"43784",0,2,2,0,0.963590143804212
"43785",0,2,2,0,0.712282334766798
"43786",0,2,2,0,0.978514125073558
"43787",0,2,2,0,0.956566726271366
"43788",0,2,2,0,0.62041211661765
"43789",0,2,2,0,0.465571842260973
"43790",0,2,2,0,0.897630333008583
"43791",0,2,2,0,0.415153982542422
"43792",0,2,2,0,0.700734377470729
"43793",0,2,2,0,0.896619851086676
"43794",0,2,2,0,0.816185790541613
"43795",0,2,2,0,0.889463278449807
"43796",0,2,2,0,0.515526977658604
"43797",0,2,2,0,0.91223224146725
"43798",0,2,2,0,0.717718767033325
"43799",0,2,2,0,0.812360380636593
"43800",0,2,2,0,0.981040972165651
"43801",0,2,2,0,0.952832033904197
"43802",0,2,2,0,0.904244600811911
"43803",0,2,2,0,0.735167787290737
"43804",0,2,2,0,0.999228377692675
"43805",0,2,2,0,0.695240471330668
"43806",0,2,2,0,0.972145289933862
"43807",0,2,2,0,0.754602475313844
"43808",0,2,2,0,0.764752429435448
"43809",0,2,2,0,0.894368849048626
"43810",0,2,2,0,0.550979585873805
"43811",0,2,2,0,0.976208271690444
"43812",0,2,2,0,0.956513212649003
"43813",0,2,2,0,0.944810456999288
"43814",0,2,2,0,0.928679420087323
"43815",0,2,2,0,0.718228738370232
"43816",0,2,2,0,0.948367243365703
"43817",0,2,2,0,0.556550616207619
"43818",0,2,2,0,0.304085265593005
"43819",0,2,2,0,0.766655396640398
"43820",0,2,2,0,0.80497382358404
"43821",0,2,2,0,0.736438986835149
"43822",0,2,2,0,0.330527766628432
"43823",0,2,2,0,0.687917706468807
"43824",0,2,2,0,0.806379385514595
"43825",0,2,2,0,0.986815145071845
"43826",0,2,2,0,0.697946376910539
"43827",0,2,2,0,0.590119571708987
"43828",0,2,2,0,0.625795497857719
"43829",0,2,2,0,0.646861230404251
"43830",0,2,2,0,0.755962077227452
"43831",0,2,2,0,0.105393996626155
"43832",0,2,2,0,0.451668339424033
"43833",0,2,2,0,0.627649932150241
"43834",0,2,2,0,0.942849591661309
"43835",0,2,2,0,0.603132061761174
"43836",0,2,2,0,0.393173880016137
"43837",0,2,2,0,0.934162162923289
"43838",0,2,2,0,0.606818347690906
"43839",0,2,2,0,0.781550558545015
"43840",0,2,2,0,0.980755848526834
"43841",0,2,2,0,0.854570446717066
"43842",0,2,2,0,0.679467009082609
"43843",0,2,2,0,0.516580728728006
"43844",0,2,2,0,0.633275430211221
"43845",0,2,2,0,0.260715616007818
"43846",0,2,2,0,0.868874179749649
"43847",0,2,2,0,0.961814886236108
"43848",0,2,2,0,0.915517608159527
"43849",0,2,2,0,0.880056669643308
"43850",0,2,2,0,0.660775031437783
"43851",0,2,2,0,0.899387518611862
"43852",0,2,2,0,0.883918237964078
"43853",0,2,2,0,0.171364764332592
"43854",0,2,2,0,0.708086952096708
"43855",0,2,2,0,0.816178400082158
"43856",0,2,2,0,0.840260089388292
"43857",0,2,2,0,0.641241384030194
"43858",0,2,2,0,0.743093111604523
"43859",0,2,2,0,0.792008281847203
"43860",0,2,2,0,0.893936670508471
"43861",0,2,2,0,0.854798567260908
"43862",0,2,2,0,0.810074767170837
"43863",0,2,2,0,0.5537126673879
"43864",0,2,2,0,0.448290338628524
"43865",0,2,2,0,0.952835513603219
"43866",0,2,2,0,0.838473310297473
"43867",0,2,2,0,0.942578650627581
"43868",0,2,2,0,0.409608537334495
"43869",0,2,2,0,0.913759099588619
"43870",0,2,2,0,0.943835826321456
"43871",0,2,2,0,0.673643633787005
"43872",0,2,2,0,0.378418712470218
"43873",0,2,2,0,0.548621866321194
"43874",0,2,2,0,0.901087235828947
"43875",0,2,2,0,0.525177802885307
"43876",0,2,2,0,0.988164161703695
"43877",0,2,2,0,0.727445263423589
"43878",0,2,2,0,0.825306127812076
"43879",0,2,2,0,0.670837203588212
"43880",0,2,2,0,0.783715772333539
"43881",0,2,2,0,0.962632036695071
"43882",0,2,2,0,0.768589803096536
"43883",0,2,2,0,0.922265624926227
"43884",0,2,2,0,0.620288493104645
"43885",0,2,2,0,0.897882728030824
"43886",0,2,2,0,0.588224147685887
"43887",0,2,2,0,0.868876054102645
"43888",0,2,2,0,0.958036578479995
"43889",0,2,2,0,0.586152711843944
"43890",0,2,2,0,0.897140455081892
"43891",0,2,2,0,0.659423040867192
"43892",0,2,2,0,0.884983484207839
"43893",0,2,2,0,0.634048423601279
"43894",0,2,2,0,0.345816899681685
"43895",0,2,2,0,0.921548197972987
"43896",0,2,2,0,0.853565052656765
"43897",0,2,2,0,0.706001072556091
"43898",0,2,2,0,0.907687786844509
"43899",0,2,2,0,0.752663660802309
"43900",0,2,2,0,0.942722347070907
"43901",0,2,2,0,0.600229992936912
"43902",0,2,2,0,0.6373147586768
"43903",0,2,2,0,0.588182023403059
"43904",0,2,2,0,0.420568284174997
"43905",0,2,2,0,0.924321955973737
"43906",0,2,2,0,0.893452612201048
"43907",0,2,2,0,0.244065284794965
"43908",0,2,2,0,0.775242430862304
"43909",0,2,2,0,0.577223137321617
"43910",0,2,2,0,0.897333386450595
"43911",0,2,2,0,0.556987590016467
"43912",0,2,2,0,0.842304585831992
"43913",0,2,2,0,0.667619248815145
"43914",0,2,2,0,0.848860239711213
"43915",0,2,2,0,0.8795360497467
"43916",0,2,2,0,0.61530277383765
"43917",0,2,2,0,0.473080367167397
"43918",0,2,2,0,0.936458414951994
"43919",0,2,2,0,0.816789882533787
"43920",0,2,2,0,0.920049054942462
"43921",0,2,2,0,0.659622651316145
"43922",0,2,2,0,0.585785052212867
"43923",0,2,2,0,0.944505181153121
"43924",0,2,2,0,0.516040002807679
"43925",0,2,2,0,0.532634137145374
"43926",0,2,2,0,0.991759945745005
"43927",0,2,2,0,0.678948077691359
"43928",0,2,2,0,0.513062956136841
"43929",0,2,2,0,0.993124100258726
"43930",0,2,2,0,0.910677045728072
"43931",0,2,2,0,0.480580748491445
"43932",0,2,2,0,0.769283022019504
"43933",0,2,2,0,0.941642188973749
"43934",0,2,2,0,0.783483733565455
"43935",0,2,2,0,0.740891659732554
"43936",0,2,2,0,0.938164876659764
"43937",0,2,2,0,0.870053333242676
"43938",0,2,2,0,0.526998427059279
"43939",0,2,2,0,0.211808801407746
"43940",0,2,2,0,0.81273562738404
"43941",0,2,2,0,0.931399771172132
"43942",0,2,2,0,0.655575170227531
"43943",0,2,2,0,0.976272206406178
"43944",0,2,2,0,0.860659837146359
"43945",0,2,2,0,0.862167558160416
"43946",0,2,2,0,0.684868586525419
"43947",0,2,2,0,0.546353703883026
"43948",0,2,2,0,0.68255005751364
"43949",0,2,2,0,0.954554043297903
"43950",0,2,2,0,0.376134399194175
"43951",0,2,2,0,0.587465215594706
"43952",0,2,2,0,0.212885727090517
"43953",0,2,2,0,0.333031700327982
"43954",0,2,2,0,0.641710908445663
"43955",0,2,2,0,0.991651992535714
"43956",0,2,2,0,0.654480545817938
"43957",0,2,2,0,0.864305356577259
"43958",0,2,2,0,0.870988594423521
"43959",0,2,2,0,0.917516690166701
"43960",0,2,2,0,0.547368392511016
"43961",0,2,2,0,0.294930381487891
"43962",0,2,2,0,0.988549146707237
"43963",0,2,2,0,0.777537667872017
"43964",0,2,2,0,0.845428120550251
"43965",0,2,2,0,0.862472353859553
"43966",0,2,2,0,0.525502051461693
"43967",0,2,2,0,0.757309467684254
"43968",0,2,2,0,0.88878872258064
"43969",0,2,2,0,0.820401699370342
"43970",0,2,2,0,0.574234919444816
"43971",0,2,2,0,0.804708223717713
"43972",0,2,2,0,0.624786014460634
"43973",0,2,2,0,0.791439753024441
"43974",0,2,2,0,0.85430228629788
"43975",0,2,2,0,0.984696389652906
"43976",0,2,2,0,0.650947695294421
"43977",0,2,2,0,0.504071312346444
"43978",0,2,2,0,0.935973892368748
"43979",0,2,2,0,0.899941981897421
"43980",0,2,2,0,0.765206512023173
"43981",0,2,2,0,0.903939646922452
"43982",0,2,2,0,0.973532791215045
"43983",0,2,2,0,0.914194073562769
"43984",0,2,2,0,0.430482693780345
"43985",0,2,2,0,0.941272497728353
"43986",0,2,2,0,0.470174128807915
"43987",0,2,2,0,0.693502626923092
"43988",0,2,2,0,0.294542599802597
"43989",0,2,2,0,0.754331914556463
"43990",0,2,2,0,0.714148959184023
"43991",0,2,2,0,0.945028671194913
"43992",0,2,2,0,0.926163922524744
"43993",0,2,2,0,0.792654723085911
"43994",0,2,2,0,0.92627594023256
"43995",0,2,2,0,0.718496733325315
"43996",0,2,2,0,0.996392809208127
"43997",0,2,2,0,0.518782008739728
"43998",0,2,2,0,0.899698862616498
"43999",0,2,2,0,0.989916052963245
"44000",0,2,2,0,0.601246494599225
"44001",0,2,2,0,0.787503157239387
"44002",0,2,2,0,0.96007480043647
"44003",0,2,2,0,0.73502532722367
"44004",0,2,2,0,0.509380382283601
"44005",0,2,2,0,0.752352473360897
"44006",0,2,2,0,0.960446220769901
"44007",0,2,2,0,0.765533704894976
"44008",0,2,2,0,0.899297637281499
"44009",0,2,2,0,0.75846613365438
"44010",0,2,2,0,0.741397900849336
"44011",0,2,2,0,0.854152352983217
"44012",0,2,2,0,0.609096627057707
"44013",0,2,2,0,0.750877713586349
"44014",0,2,2,0,0.698323541633324
"44015",0,2,2,0,0.672265462370164
"44016",0,2,2,0,0.512012496393584
"44017",0,2,2,0,0.618216860497545
"44018",0,2,2,0,0.882806507131589
"44019",0,2,2,0,0.799968827866226
"44020",0,2,2,0,0.883186794687626
"44021",0,2,2,0,0.737919895220104
"44022",0,2,2,0,0.763661998780195
"44023",0,2,2,0,0.754376932914632
"44024",0,2,2,0,0.786168522820439
"44025",0,2,2,0,0.425598999112059
"44026",0,2,2,0,0.957725706608211
"44027",0,2,2,0,0.958202234214394
"44028",0,2,2,0,0.842576348468624
"44029",0,2,2,0,0.796447193421654
"44030",0,2,2,0,0.72624418777201
"44031",0,2,2,0,0.361022788469623
"44032",0,2,2,0,0.478880478293623
"44033",0,2,2,0,0.971965519992236
"44034",0,2,2,0,0.83972587367925
"44035",0,2,2,0,0.823815671243398
"44036",0,2,2,0,0.507831004261112
"44037",0,2,2,0,0.852051522904197
"44038",0,2,2,0,0.690598337414438
"44039",0,2,2,0,0.200881733495733
"44040",0,2,2,0,0.869214141289919
"44041",0,2,2,0,0.435626907876242
"44042",0,2,2,0,0.665206489853297
"44043",0,2,2,0,0.996393287280967
"44044",0,2,2,0,0.740211237626125
"44045",0,2,2,0,0.707172156359131
"44046",0,2,2,0,0.896483731359314
"44047",0,2,2,0,0.758003746148035
"44048",0,2,2,0,0.566229274470472
"44049",0,2,2,0,0.977188822531291
"44050",0,2,2,0,0.987758161539918
"44051",0,2,2,0,0.8195225257788
"44052",0,2,2,0,0.519138057703491
"44053",0,2,2,0,0.824332125852248
"44054",0,2,2,0,0.482199666677387
"44055",0,2,2,0,0.72412182005415
"44056",0,2,2,0,0.904584250528873
"44057",0,2,2,0,0.725296811650137
"44058",0,2,2,0,0.77195507748467
"44059",0,2,2,0,0.881863790416861
"44060",0,2,2,0,0.647758449483056
"44061",0,2,2,0,0.988757754798062
"44062",0,2,2,0,0.976963668845776
"44063",0,2,2,0,0.668734034434946
"44064",0,2,2,0,0.806749842104927
"44065",0,2,2,0,0.916248819751234
"44066",0,2,2,0,0.459619338901305
"44067",0,2,2,0,0.779996050103692
"44068",0,2,2,0,0.937890362464089
"44069",0,2,2,0,0.933503651514839
"44070",0,2,2,0,0.741037504629159
"44071",0,2,2,0,0.677265416179345
"44072",0,2,2,0,0.744459418826156
"44073",0,2,2,0,0.867725634636298
"44074",0,2,2,0,0.502606189050091
"44075",0,2,2,0,0.955034336427687
"44076",0,2,2,0,0.638229412463128
"44077",0,2,2,0,0.637572555027266
"44078",0,2,2,0,0.474565831090067
"44079",0,2,2,0,0.753055029929022
"44080",0,2,2,0,0.676896102337378
"44081",0,2,2,0,0.844750030990025
"44082",0,2,2,0,0.998010371769239
"44083",0,2,2,0,0.603837928030605
"44084",0,2,2,0,0.684819709373427
"44085",0,2,2,0,0.970438298687577
"44086",0,2,2,0,0.927856546404136
"44087",0,2,2,0,0.56544595225989
"44088",0,2,2,0,0.823293353687623
"44089",0,2,2,0,0.941449132501778
"44090",0,2,2,0,0.635289780588072
"44091",0,2,2,0,0.801111043164111
"44092",0,2,2,0,0.896969386384123
"44093",0,2,2,0,0.421238386811314
"44094",0,2,2,0,0.722087469183837
"44095",0,2,2,0,0.951523306913904
"44096",0,2,2,0,0.335946125105809
"44097",0,2,2,0,0.620423609094019
"44098",0,2,2,0,0.178917951360918
"44099",0,2,2,0,0.562446789957534
"44100",0,2,2,0,0.993709272163722
"44101",0,2,2,0,0.917131173804315
"44102",0,2,2,0,0.238956080034585
"44103",0,2,2,0,0.838718074517951
"44104",0,2,2,0,0.901540098553356
"44105",0,2,2,0,0.760091704177908
"44106",0,2,2,0,0.844409725249796
"44107",0,2,2,0,0.774904230669946
"44108",0,2,2,0,0.983845046792907
"44109",0,2,2,0,0.524202295046663
"44110",0,2,2,0,0.782298786384687
"44111",0,2,2,0,0.659582181544499
"44112",0,2,2,0,0.94284736752541
"44113",0,2,2,0,0.456987794805055
"44114",0,2,2,0,0.810841045081651
"44115",0,2,2,0,0.992884038361638
"44116",0,2,2,0,0.306276235225591
"44117",0,2,2,0,0.590590236604862
"44118",0,2,2,0,0.989460363744918
"44119",0,2,2,0,0.610183411143222
"44120",0,2,2,0,0.33038200401319
"44121",0,2,2,0,0.917216683009178
"44122",0,2,2,0,0.861455638985789
"44123",0,2,2,0,0.78228334483697
"44124",0,2,2,0,0.793899922529431
"44125",0,2,2,0,0.62235258355309
"44126",0,2,2,0,0.687907828183658
"44127",0,2,2,0,0.870302934431664
"44128",0,2,2,0,0.958306088360481
"44129",0,2,2,0,0.925903038624084
"44130",0,2,2,0,0.835717854212559
"44131",0,2,2,0,0.354288186838917
"44132",0,2,2,0,0.783554060277672
"44133",0,2,2,0,0.96172130674065
"44134",0,2,2,0,0.988209450333862
"44135",0,2,2,0,0.788793197912082
"44136",0,2,2,0,0.952231650991946
"44137",0,2,2,0,0.680401918316987
"44138",0,2,2,0,0.0558017140256408
"44139",0,2,2,0,0.494805606365548
"44140",0,2,2,0,0.916663134475064
"44141",0,2,2,0,0.659095687992406
"44142",0,2,2,0,0.845984898919663
"44143",0,2,2,0,0.641146709321479
"44144",0,2,2,0,0.568988025067331
"44145",0,2,2,0,0.987369606871464
"44146",0,2,2,0,0.427484795194503
"44147",0,2,2,0,0.682758455671941
"44148",0,2,2,0,0.395069314861167
"44149",0,2,2,0,0.949288500867186
"44150",0,2,2,0,0.857156264187778
"44151",0,2,2,0,0.908685682707214
"44152",0,2,2,0,0.965257779315504
"44153",0,2,2,0,0.760072235967851
"44154",0,2,2,0,0.880635446521125
"44155",0,2,2,0,0.222863017468623
"44156",0,2,2,0,0.383150852754162
"44157",0,2,2,0,0.179437182676793
"44158",0,2,2,0,0.477762057423568
"44159",0,2,2,0,0.312337828334749
"44160",0,2,2,0,0.948875659922764
"44161",0,2,2,0,0.863286860262686
"44162",0,2,2,0,0.557409627079074
"44163",0,2,2,0,0.826832109030442
"44164",0,2,2,0,0.980064256693035
"44165",0,2,2,0,0.143783307198875
"44166",0,2,2,0,0.59989603504184
"44167",0,2,2,0,0.965011553984947
"44168",0,2,2,0,0.947681132278497
"44169",0,2,2,0,0.741321259244602
"44170",0,2,2,0,0.865525074577937
"44171",0,2,2,0,0.77295808206815
"44172",0,2,2,0,0.858501301503281
"44173",0,2,2,0,0.675694255467546
"44174",0,2,2,0,0.833960932553442
"44175",0,2,2,0,0.842006469515598
"44176",0,2,2,0,0.981765766608696
"44177",0,2,2,0,0.902553032436826
"44178",0,2,2,0,0.356094838803368
"44179",0,2,2,0,0.54809865782582
"44180",0,2,2,0,0.719268847790439
"44181",0,2,2,0,0.985190349177794
"44182",0,2,2,0,0.308869983411982
"44183",0,2,2,0,0.832083748046133
"44184",0,2,2,0,0.853616496255942
"44185",0,2,2,0,0.923714690680145
"44186",0,2,2,0,0.918611279138068
"44187",0,2,2,0,0.335250245437015
"44188",0,2,2,0,0.818516628830732
"44189",0,2,2,0,0.816298875956293
"44190",0,2,2,0,0.895750021348218
"44191",0,2,2,0,0.987013655753167
"44192",0,2,2,0,0.969773000212553
"44193",0,2,2,0,0.928976106381391
"44194",0,2,2,0,0.965728701917191
"44195",0,2,2,0,0.80235278575282
"44196",0,2,2,0,0.827971236001059
"44197",0,2,2,0,0.783174961615655
"44198",0,2,2,0,0.695310912016976
"44199",0,2,2,0,0.801415718993431
"44200",0,2,2,0,0.99514302079118
"44201",0,2,2,0,0.941980424831907
"44202",0,2,2,0,0.525637253923076
"44203",0,2,2,0,0.935483300223989
"44204",0,2,2,0,0.944775591909444
"44205",0,2,2,0,0.834247440001172
"44206",0,2,2,0,0.481836924799005
"44207",0,2,2,0,0.84650527632371
"44208",0,2,2,0,0.744378799249663
"44209",0,2,2,0,0.796742758325311
"44210",0,2,2,0,0.824930486894936
"44211",0,2,2,0,0.945740872594956
"44212",0,2,2,0,0.515414369425087
"44213",0,2,2,0,0.332559006999737
"44214",0,2,2,0,0.684478491545004
"44215",0,2,2,0,0.809746220053931
"44216",0,2,2,0,0.911925648902556
"44217",0,2,2,0,0.432040964501268
"44218",0,2,2,0,0.603666058528245
"44219",0,2,2,0,0.799505937346118
"44220",0,2,2,0,0.861335588312145
"44221",0,2,2,0,0.651047162828471
"44222",0,2,2,0,0.854675632474337
"44223",0,2,2,0,0.809642670440631
"44224",0,2,2,0,0.667160487614681
"44225",0,2,2,0,0.784804430318835
"44226",0,2,2,0,0.85774973722827
"44227",0,2,2,0,0.842382790741384
"44228",0,2,2,0,0.860274564395152
"44229",0,2,2,0,0.792776251746057
"44230",0,2,2,0,0.862576332710975
"44231",0,2,2,0,0.943454942212972
"44232",0,2,2,0,0.923507223535353
"44233",0,2,2,0,0.474682277512073
"44234",0,2,2,0,0.773378235962568
"44235",0,2,2,0,0.666212690037781
"44236",0,2,2,0,0.950284581182882
"44237",0,2,2,0,0.932430568337577
"44238",0,2,2,0,0.549598040314744
"44239",0,2,2,0,0.798697099066987
"44240",0,2,2,0,0.43210332659612
"44241",0,2,2,0,0.997760721078982
"44242",0,2,2,0,0.521560378074354
"44243",0,2,2,0,0.869860043456171
"44244",0,2,2,0,0.991494112779942
"44245",0,2,2,0,0.934631986046753
"44246",0,2,2,0,0.853683337638439
"44247",0,2,2,0,0.988581827165406
"44248",0,2,2,0,0.79487159920547
"44249",0,2,2,0,0.75526865769126
"44250",0,2,2,0,0.909919509759407
"44251",0,2,2,0,0.338380630673942
"44252",0,2,2,0,0.815944237209865
"44253",0,2,2,0,0.43353692901007
"44254",0,2,2,0,0.997099323151469
"44255",0,2,2,0,0.969135837061264
"44256",0,2,2,0,0.879186418019241
"44257",0,2,2,0,0.893953592721181
"44258",0,2,2,0,0.911746788451947
"44259",0,2,2,0,0.624632519665993
"44260",0,2,2,0,0.565447003996549
"44261",0,2,2,0,0.917454673524199
"44262",0,2,2,0,0.965988091546713
"44263",0,2,2,0,0.886159039736245
"44264",0,2,2,0,0.73076303850805
"44265",0,2,2,0,0.928834095836002
"44266",0,2,2,0,0.944425253975739
"44267",0,2,2,0,0.653104567617941
"44268",0,2,2,0,0.891697180636812
"44269",0,2,2,0,0.871030609460127
"44270",0,2,2,0,0.743608227406719
"44271",0,2,2,0,0.689998893939311
"44272",0,2,2,0,0.573637113882355
"44273",0,2,2,0,0.864533821919289
"44274",0,2,2,0,0.5053810672648
"44275",0,2,2,0,0.335575479927867
"44276",0,2,2,0,0.510804416224401
"44277",0,2,2,0,0.721360074995224
"44278",0,2,2,0,0.989669881745808
"44279",0,2,2,0,0.893182267818622
"44280",0,2,2,0,0.843290334040887
"44281",0,2,2,0,0.504120997395974
"44282",0,2,2,0,0.827197320464753
"44283",0,2,2,0,0.634913129331834
"44284",0,2,2,0,0.601385466944658
"44285",0,2,2,0,0.912730595314077
"44286",0,2,2,0,0.349166835692314
"44287",0,2,2,0,0.820326295236111
"44288",0,2,2,0,0.307387381041081
"44289",0,2,2,0,0.807429306400093
"44290",0,2,2,0,0.963330185424564
"44291",0,2,2,0,0.282169615642194
"44292",0,2,2,0,0.890222987352424
"44293",0,2,2,0,0.909028767789406
"44294",0,2,2,0,0.841824739550363
"44295",0,2,2,0,0.971315710300204
